t;U;U
[s];[V];[V]

0,000;0,16;0,04
0,010;0,16;0,04
0,020;0,17;0,04
0,030;0,17;0,03
0,040;0,17;0,03
0,050;0,17;0,04
0,060;0,17;0,04
0,070;0,17;0,03
0,080;0,17;0,03
0,090;0,17;0,03
0,100;0,17;0,03
0,110;0,17;0,03
0,120;0,17;0,02
0,130;0,17;0,02
0,140;0,16;0,02
0,150;0,16;0,02
0,160;0,16;0,02
0,170;0,16;0,02
0,180;0,16;0,02
0,190;0,16;0,01
0,200;0,16;0,02
0,210;0,16;0,01
0,220;0,16;0,01
0,230;0,16;0,01
0,240;0,16;0,01
0,250;0,16;0,01
0,260;0,16;0,01
0,270;0,16;0,01
0,280;0,16;0,01
0,290;0,16;0,01
0,300;0,16;0,01
0,310;0,16;0,01
0,320;0,16;0,01
0,330;0,16;0,01
0,340;0,16;0,01
0,350;0,16;0,01
0,360;0,16;0,00
0,370;0,16;0,00
0,380;0,16;0,00
0,390;0,16;0,00
0,400;0,16;0,00
0,410;0,16;0,00
0,420;0,16;0,01
0,430;0,16;0,01
0,440;0,16;0,01
0,450;0,16;0,01
0,460;0,16;0,01
0,470;0,17;0,01
0,480;0,17;0,01
0,490;0,17;0,01
0,500;0,17;0,01
0,510;0,17;0,01
0,520;0,17;0,01
0,530;0,17;0,01
0,540;0,17;0,01
0,550;0,17;0,01
0,560;0,17;0,01
0,570;0,17;0,01
0,580;0,17;0,01
0,590;0,17;0,01
0,600;0,17;0,01
0,610;0,17;0,01
0,620;0,17;0,01
0,630;0,17;0,01
0,640;0,17;0,01
0,650;0,17;0,01
0,660;0,17;0,01
0,670;0,17;0,01
0,680;0,17;0,01
0,690;0,17;0,01
0,700;0,17;0,01
0,710;0,17;0,01
0,720;0,17;0,01
0,730;0,17;0,01
0,740;0,17;0,01
0,750;0,17;0,01
0,760;0,17;0,01
0,770;0,17;0,01
0,780;0,17;0,01
0,790;0,17;0,01
0,800;0,17;0,01
0,810;0,17;0,01
0,820;0,17;0,01
0,830;0,17;0,01
0,840;0,17;0,01
0,850;0,17;0,01
0,860;0,17;0,01
0,870;0,17;0,01
0,880;0,18;0,02
0,890;0,18;0,02
0,900;0,18;0,02
0,910;0,18;0,02
0,920;0,18;0,02
0,930;0,18;0,02
0,940;0,18;0,02
0,950;0,18;0,02
0,960;0,18;0,02
0,970;0,18;0,02
0,980;0,18;0,02
0,990;0,18;0,02
1,000;0,18;0,02
1,010;0,18;0,02
1,020;0,18;0,02
1,030;0,18;0,02
1,040;0,18;0,02
1,050;0,18;0,02
1,060;0,18;0,02
1,070;0,18;0,02
1,080;0,18;0,02
1,090;0,18;0,02
1,100;0,18;0,02
1,110;0,18;0,02
1,120;0,18;0,02
1,130;0,18;0,02
1,140;0,18;0,02
1,150;0,18;0,02
1,160;0,18;0,03
1,170;0,18;0,03
1,180;0,18;0,03
1,190;0,18;0,02
1,200;0,18;0,02
1,210;0,18;0,02
1,220;0,18;0,02
1,230;0,18;0,02
1,240;0,18;0,02
1,250;0,18;0,02
1,260;0,18;0,02
1,270;0,18;0,02
1,280;0,18;0,02
1,290;0,18;0,02
1,300;0,18;0,02
1,310;0,18;0,02
1,320;0,18;0,02
1,330;0,18;0,02
1,340;0,18;0,02
1,350;0,18;0,02
1,360;0,18;0,02
1,370;0,18;0,02
1,380;0,18;0,02
1,390;0,18;0,02
1,400;0,18;0,02
1,410;0,18;0,02
1,420;0,18;0,02
1,430;0,18;0,02
1,440;0,18;0,02
1,450;0,18;0,02
1,460;0,18;0,02
1,470;0,18;0,02
1,480;0,18;0,02
1,490;0,18;0,02
1,500;0,18;0,02
1,510;0,18;0,02
1,520;0,18;0,02
1,530;0,18;0,02
1,540;0,18;0,02
1,550;0,18;0,02
1,560;0,18;0,02
1,570;0,18;0,02
1,580;0,18;0,02
1,590;0,18;0,02
1,600;0,18;0,02
1,610;0,18;0,02
1,620;0,18;0,02
1,630;0,18;0,02
1,640;0,18;0,02
1,650;0,18;0,02
1,660;0,18;0,02
1,670;0,18;0,02
1,680;0,18;0,02
1,690;0,18;0,02
1,700;0,18;0,02
1,710;0,18;0,01
1,720;0,18;0,02
1,730;0,18;0,02
1,740;0,18;0,02
1,750;0,18;0,02
1,760;0,18;0,02
1,770;0,18;0,02
1,780;0,18;0,01
1,790;0,18;0,01
1,800;0,18;0,01
1,810;0,18;0,01
1,820;0,19;0,01
1,830;0,19;0,01
1,840;0,19;0,01
1,850;0,19;0,01
1,860;0,19;0,01
1,870;0,18;0,01
1,880;0,18;0,01
1,890;0,18;0,01
1,900;0,18;0,01
1,910;0,18;0,01
1,920;0,18;0,01
1,930;0,18;0,01
1,940;0,18;0,01
1,950;0,18;0,01
1,960;0,18;0,01
1,970;0,18;0,01
1,980;0,18;0,01
1,990;0,18;0,01
2,000;0,18;0,01
2,010;0,18;0,01
2,020;0,18;0,01
2,030;0,18;0,01
2,040;0,18;0,01
2,050;0,18;0,01
2,060;0,18;0,01
2,070;0,18;0,01
2,080;0,18;0,01
2,090;0,18;0,01
2,100;0,18;0,01
2,110;0,18;0,01
2,120;0,18;0,01
2,130;0,18;0,01
2,140;0,18;0,01
2,150;0,18;0,01
2,160;0,18;0,01
2,170;0,18;0,01
2,180;0,18;0,01
2,190;0,18;0,01
2,200;0,18;0,01
2,210;0,18;0,01
2,220;0,18;0,01
2,230;0,18;0,01
2,240;0,18;0,01
2,250;0,18;0,01
2,260;0,18;0,01
2,270;0,18;0,01
2,280;0,18;0,01
2,290;0,18;0,01
2,300;0,18;0,01
2,310;0,18;0,01
2,320;0,18;0,01
2,330;0,18;0,01
2,340;0,18;0,01
2,350;0,18;0,01
2,360;0,18;0,01
2,370;0,18;0,01
2,380;0,18;0,01
2,390;0,18;0,01
2,400;0,18;0,01
2,410;0,18;0,01
2,420;0,18;0,01
2,430;0,18;0,01
2,440;0,18;0,01
2,450;0,18;0,01
2,460;0,18;0,01
2,470;0,18;0,01
2,480;0,18;0,01
2,490;0,18;0,01
2,500;0,18;0,01
2,510;0,18;0,01
2,520;0,18;0,01
2,530;0,18;0,01
2,540;0,18;0,01
2,550;0,18;0,01
2,560;0,18;0,01
2,570;0,18;0,01
2,580;0,18;0,01
2,590;0,18;0,01
2,600;0,18;0,01
2,610;0,18;0,02
2,620;0,18;0,02
2,630;0,18;0,02
2,640;0,18;0,02
2,650;0,18;0,02
2,660;0,18;0,02
2,670;0,18;0,02
2,680;0,18;0,02
2,690;0,18;0,02
2,700;0,18;0,02
2,710;0,18;0,02
2,720;0,18;0,02
2,730;0,18;0,03
2,740;0,18;0,03
2,750;0,18;0,03
2,760;0,18;0,03
2,770;0,18;0,03
2,780;0,18;0,03
2,790;0,18;0,03
2,800;0,18;0,03
2,810;0,18;0,03
2,820;0,18;0,03
2,830;0,18;0,03
2,840;0,18;0,03
2,850;0,18;0,03
2,860;0,18;0,03
2,870;0,18;0,03
2,880;0,18;0,03
2,890;0,18;0,03
2,900;0,18;0,03
2,910;0,18;0,03
2,920;0,18;0,03
2,930;0,18;0,03
2,940;0,18;0,03
2,950;0,18;0,03
2,960;0,18;0,03
2,970;0,18;0,03
2,980;0,18;0,03
2,990;0,18;0,03
3,000;0,18;0,03
3,010;0,18;0,03
3,020;0,18;0,03
3,030;0,18;0,03
3,040;0,18;0,03
3,050;0,18;0,02
3,060;0,18;0,02
3,070;0,18;0,02
3,080;0,18;0,02
3,090;0,17;0,02
3,100;0,17;0,02
3,110;0,18;0,02
3,120;0,18;0,02
3,130;0,18;0,02
3,140;0,18;0,02
3,150;0,17;0,02
3,160;0,17;0,02
3,170;0,17;0,02
3,180;0,17;0,02
3,190;0,17;0,02
3,200;0,17;0,02
3,210;0,17;0,02
3,220;0,17;0,02
3,230;0,17;0,02
3,240;0,17;0,02
3,250;0,17;0,02
3,260;0,17;0,02
3,270;0,17;0,02
3,280;0,17;0,02
3,290;0,17;0,02
3,300;0,17;0,02
3,310;0,17;0,02
3,320;0,17;0,02
3,330;0,17;0,01
3,340;0,17;0,01
3,350;0,17;0,01
3,360;0,17;0,01
3,370;0,17;0,01
3,380;0,17;0,01
3,390;0,17;0,01
3,400;0,17;0,01
3,410;0,17;0,01
3,420;0,17;0,01
3,430;0,17;0,01
3,440;0,17;0,01
3,450;0,17;0,01
3,460;0,17;0,01
3,470;0,17;0,01
3,480;0,17;0,01
3,490;0,17;0,01
3,500;0,17;0,01
3,510;0,17;0,01
3,520;0,16;0,01
3,530;0,16;0,01
3,540;0,16;0,01
3,550;0,16;0,01
3,560;0,16;0,01
3,570;0,16;0,01
3,580;0,16;0,01
3,590;0,16;0,00
3,600;0,16;0,00
3,610;0,16;0,00
3,620;0,16;0,00
3,630;0,16;0,00
3,640;0,15;0,00
3,650;0,15;0,00
3,660;0,15;0,00
3,670;0,15;0,00
3,680;0,15;0,00
3,690;0,15;0,00
3,700;0,14;0,00
3,710;0,14;0,01
3,720;0,14;0,01
3,730;0,14;0,01
3,740;0,13;0,01
3,750;0,13;0,01
3,760;0,13;0,01
3,770;0,12;0,01
3,780;0,12;0,01
3,790;0,12;0,01
3,800;0,11;0,01
3,810;0,11;0,01
3,820;0,11;0,01
3,830;0,10;0,01
3,840;0,10;0,01
3,850;0,09;0,01
3,860;0,09;0,01
3,870;0,09;0,01
3,880;0,08;0,01
3,890;0,08;0,01
3,900;0,07;0,01
3,910;0,07;0,01
3,920;0,06;0,01
3,930;0,06;0,01
3,940;0,05;0,01
3,950;0,05;0,01
3,960;0,04;0,01
3,970;0,04;0,01
3,980;0,03;0,01
3,990;0,03;0,01
4,000;0,02;0,01
4,010;0,02;0,01
4,020;0,01;0,01
4,030;0,01;0,01
4,040;0,00;0,01
4,050;-0,00;0,01
4,060;-0,01;0,01
4,070;-0,01;0,01
4,080;-0,02;0,01
4,090;-0,02;0,01
4,100;-0,03;0,01
4,110;-0,03;0,01
4,120;-0,04;0,01
4,130;-0,04;0,01
4,140;-0,05;0,01
4,150;-0,05;0,01
4,160;-0,05;0,01
4,170;-0,06;0,01
4,180;-0,06;0,01
4,190;-0,07;0,01
4,200;-0,07;0,01
4,210;-0,07;0,01
4,220;-0,08;0,01
4,230;-0,08;0,00
4,240;-0,08;0,00
4,250;-0,09;0,00
4,260;-0,09;0,00
4,270;-0,09;-0,00
4,280;-0,10;-0,00
4,290;-0,10;-0,00
4,300;-0,10;-0,00
4,310;-0,10;-0,01
4,320;-0,11;-0,01
4,330;-0,11;-0,01
4,340;-0,11;-0,01
4,350;-0,11;-0,01
4,360;-0,11;-0,01
4,370;-0,12;-0,01
4,380;-0,12;-0,01
4,390;-0,12;-0,01
4,400;-0,12;-0,01
4,410;-0,12;-0,02
4,420;-0,12;-0,02
4,430;-0,12;-0,02
4,440;-0,12;-0,02
4,450;-0,12;-0,02
4,460;-0,12;-0,02
4,470;-0,13;-0,02
4,480;-0,13;-0,02
4,490;-0,13;-0,02
4,500;-0,13;-0,02
4,510;-0,13;-0,03
4,520;-0,13;-0,03
4,530;-0,13;-0,03
4,540;-0,13;-0,03
4,550;-0,13;-0,03
4,560;-0,13;-0,03
4,570;-0,13;-0,03
4,580;-0,12;-0,03
4,590;-0,12;-0,03
4,600;-0,12;-0,03
4,610;-0,12;-0,03
4,620;-0,12;-0,03
4,630;-0,12;-0,03
4,640;-0,12;-0,03
4,650;-0,12;-0,03
4,660;-0,11;-0,04
4,670;-0,11;-0,04
4,680;-0,11;-0,04
4,690;-0,11;-0,04
4,700;-0,10;-0,04
4,710;-0,10;-0,04
4,720;-0,10;-0,04
4,730;-0,10;-0,04
4,740;-0,09;-0,04
4,750;-0,09;-0,04
4,760;-0,09;-0,04
4,770;-0,08;-0,04
4,780;-0,08;-0,04
4,790;-0,08;-0,04
4,800;-0,07;-0,04
4,810;-0,07;-0,04
4,820;-0,06;-0,04
4,830;-0,06;-0,04
4,840;-0,06;-0,04
4,850;-0,05;-0,04
4,860;-0,05;-0,04
4,870;-0,04;-0,04
4,880;-0,04;-0,04
4,890;-0,04;-0,03
4,900;-0,03;-0,03
4,910;-0,03;-0,03
4,920;-0,03;-0,03
4,930;-0,02;-0,03
4,940;-0,02;-0,03
4,950;-0,01;-0,03
4,960;-0,01;-0,03
4,970;-0,00;-0,03
4,980;0,00;-0,03
4,990;0,01;-0,03
5,000;0,01;-0,03
5,010;0,02;-0,03
5,020;0,02;-0,03
5,030;0,03;-0,03
5,040;0,03;-0,03
5,050;0,04;-0,03
5,060;0,04;-0,03
5,070;0,05;-0,03
5,080;0,05;-0,03
5,090;0,06;-0,03
5,100;0,06;-0,03
5,110;0,06;-0,03
5,120;0,07;-0,03
5,130;0,07;-0,03
5,140;0,08;-0,03
5,150;0,08;-0,03
5,160;0,08;-0,02
5,170;0,09;-0,02
5,180;0,09;-0,02
5,190;0,10;-0,02
5,200;0,10;-0,02
5,210;0,10;-0,02
5,220;0,11;-0,02
5,230;0,11;-0,02
5,240;0,12;-0,02
5,250;0,12;-0,02
5,260;0,12;-0,01
5,270;0,12;-0,01
5,280;0,12;-0,01
5,290;0,13;-0,01
5,300;0,13;-0,01
5,310;0,13;-0,01
5,320;0,13;-0,00
5,330;0,13;-0,00
5,340;0,14;-0,00
5,350;0,14;0,00
5,360;0,14;0,00
5,370;0,14;0,01
5,380;0,14;0,01
5,390;0,14;0,01
5,400;0,14;0,01
5,410;0,14;0,01
5,420;0,15;0,02
5,430;0,15;0,02
5,440;0,15;0,02
5,450;0,15;0,02
5,460;0,15;0,02
5,470;0,14;0,02
5,480;0,14;0,02
5,490;0,14;0,03
5,500;0,14;0,03
5,510;0,14;0,03
5,520;0,14;0,03
5,530;0,14;0,03
5,540;0,14;0,03
5,550;0,14;0,03
5,560;0,13;0,04
5,570;0,13;0,04
5,580;0,13;0,04
5,590;0,13;0,04
5,600;0,12;0,04
5,610;0,12;0,04
5,620;0,12;0,05
5,630;0,11;0,05
5,640;0,11;0,05
5,650;0,10;0,05
5,660;0,10;0,05
5,670;0,10;0,05
5,680;0,09;0,05
5,690;0,09;0,05
5,700;0,09;0,06
5,710;0,08;0,06
5,720;0,08;0,06
5,730;0,07;0,06
5,740;0,07;0,06
5,750;0,06;0,06
5,760;0,06;0,06
5,770;0,05;0,06
5,780;0,05;0,06
5,790;0,04;0,07
5,800;0,04;0,07
5,810;0,04;0,07
5,820;0,03;0,07
5,830;0,03;0,07
5,840;0,02;0,07
5,850;0,02;0,07
5,860;0,01;0,07
5,870;0,01;0,07
5,880;0,00;0,07
5,890;-0,00;0,07
5,900;-0,01;0,06
5,910;-0,01;0,06
5,920;-0,01;0,06
5,930;-0,02;0,06
5,940;-0,02;0,06
5,950;-0,03;0,06
5,960;-0,03;0,06
5,970;-0,03;0,06
5,980;-0,04;0,06
5,990;-0,04;0,05
6,000;-0,05;0,05
6,010;-0,05;0,05
6,020;-0,05;0,05
6,030;-0,06;0,05
6,040;-0,06;0,05
6,050;-0,06;0,05
6,060;-0,07;0,05
6,070;-0,07;0,04
6,080;-0,07;0,04
6,090;-0,08;0,04
6,100;-0,08;0,04
6,110;-0,08;0,04
6,120;-0,08;0,04
6,130;-0,09;0,04
6,140;-0,09;0,03
6,150;-0,09;0,03
6,160;-0,09;0,03
6,170;-0,09;0,02
6,180;-0,10;0,02
6,190;-0,10;0,02
6,200;-0,10;0,02
6,210;-0,10;0,02
6,220;-0,10;0,01
6,230;-0,11;0,01
6,240;-0,11;0,01
6,250;-0,11;0,01
6,260;-0,11;0,01
6,270;-0,11;0,00
6,280;-0,11;0,00
6,290;-0,11;-0,00
6,300;-0,11;-0,00
6,310;-0,11;-0,01
6,320;-0,11;-0,01
6,330;-0,11;-0,01
6,340;-0,11;-0,02
6,350;-0,11;-0,02
6,360;-0,11;-0,02
6,370;-0,11;-0,02
6,380;-0,11;-0,03
6,390;-0,11;-0,03
6,400;-0,11;-0,03
6,410;-0,11;-0,03
6,420;-0,11;-0,04
6,430;-0,11;-0,04
6,440;-0,11;-0,04
6,450;-0,11;-0,05
6,460;-0,11;-0,05
6,470;-0,11;-0,05
6,480;-0,11;-0,05
6,490;-0,11;-0,05
6,500;-0,10;-0,05
6,510;-0,10;-0,06
6,520;-0,10;-0,06
6,530;-0,10;-0,06
6,540;-0,10;-0,06
6,550;-0,10;-0,06
6,560;-0,10;-0,07
6,570;-0,09;-0,07
6,580;-0,09;-0,07
6,590;-0,09;-0,07
6,600;-0,09;-0,07
6,610;-0,09;-0,07
6,620;-0,08;-0,07
6,630;-0,08;-0,07
6,640;-0,08;-0,08
6,650;-0,08;-0,08
6,660;-0,07;-0,08
6,670;-0,07;-0,08
6,680;-0,07;-0,08
6,690;-0,06;-0,08
6,700;-0,06;-0,08
6,710;-0,06;-0,08
6,720;-0,06;-0,08
6,730;-0,05;-0,08
6,740;-0,05;-0,08
6,750;-0,04;-0,08
6,760;-0,04;-0,08
6,770;-0,04;-0,08
6,780;-0,03;-0,08
6,790;-0,03;-0,08
6,800;-0,03;-0,08
6,810;-0,02;-0,08
6,820;-0,02;-0,08
6,830;-0,01;-0,08
6,840;-0,01;-0,08
6,850;-0,01;-0,08
6,860;-0,00;-0,07
6,870;0,00;-0,07
6,880;0,01;-0,07
6,890;0,01;-0,07
6,900;0,02;-0,07
6,910;0,02;-0,07
6,920;0,02;-0,07
6,930;0,03;-0,07
6,940;0,03;-0,07
6,950;0,04;-0,07
6,960;0,04;-0,06
6,970;0,04;-0,06
6,980;0,05;-0,06
6,990;0,05;-0,06
7,000;0,06;-0,06
7,010;0,06;-0,06
7,020;0,06;-0,06
7,030;0,07;-0,05
7,040;0,07;-0,05
7,050;0,08;-0,05
7,060;0,08;-0,05
7,070;0,08;-0,04
7,080;0,09;-0,04
7,090;0,09;-0,04
7,100;0,09;-0,04
7,110;0,10;-0,03
7,120;0,10;-0,03
7,130;0,10;-0,03
7,140;0,11;-0,03
7,150;0,11;-0,02
7,160;0,11;-0,02
7,170;0,11;-0,02
7,180;0,12;-0,01
7,190;0,12;-0,01
7,200;0,12;-0,01
7,210;0,12;-0,00
7,220;0,12;0,00
7,230;0,12;0,00
7,240;0,12;0,01
7,250;0,13;0,01
7,260;0,13;0,01
7,270;0,13;0,01
7,280;0,13;0,02
7,290;0,12;0,02
7,300;0,12;0,02
7,310;0,12;0,03
7,320;0,12;0,03
7,330;0,12;0,03
7,340;0,12;0,04
7,350;0,12;0,04
7,360;0,12;0,04
7,370;0,12;0,04
7,380;0,12;0,05
7,390;0,12;0,05
7,400;0,11;0,05
7,410;0,11;0,06
7,420;0,11;0,06
7,430;0,11;0,06
7,440;0,11;0,06
7,450;0,10;0,07
7,460;0,10;0,07
7,470;0,10;0,07
7,480;0,09;0,07
7,490;0,09;0,07
7,500;0,09;0,08
7,510;0,09;0,08
7,520;0,09;0,08
7,530;0,08;0,08
7,540;0,08;0,08
7,550;0,08;0,09
7,560;0,08;0,09
7,570;0,07;0,09
7,580;0,07;0,09
7,590;0,07;0,09
7,600;0,07;0,09
7,610;0,06;0,09
7,620;0,06;0,09
7,630;0,06;0,09
7,640;0,05;0,09
7,650;0,05;0,09
7,660;0,05;0,09
7,670;0,04;0,10
7,680;0,04;0,10
7,690;0,03;0,09
7,700;0,03;0,09
7,710;0,03;0,09
7,720;0,02;0,09
7,730;0,02;0,09
7,740;0,02;0,09
7,750;0,01;0,09
7,760;0,01;0,09
7,770;0,01;0,09
7,780;0,00;0,09
7,790;-0,00;0,09
7,800;-0,01;0,09
7,810;-0,01;0,08
7,820;-0,01;0,08
7,830;-0,02;0,08
7,840;-0,02;0,08
7,850;-0,02;0,08
7,860;-0,03;0,08
7,870;-0,03;0,08
7,880;-0,03;0,08
7,890;-0,04;0,07
7,900;-0,04;0,07
7,910;-0,04;0,07
7,920;-0,04;0,07
7,930;-0,05;0,06
7,940;-0,05;0,06
7,950;-0,05;0,06
7,960;-0,05;0,06
7,970;-0,05;0,05
7,980;-0,05;0,05
7,990;-0,06;0,05
8,000;-0,06;0,04
8,010;-0,06;0,04
8,020;-0,06;0,04
8,030;-0,06;0,03
8,040;-0,06;0,03
8,050;-0,06;0,03
8,060;-0,06;0,02
8,070;-0,07;0,02
8,080;-0,07;0,02
8,090;-0,07;0,01
8,100;-0,07;0,01
8,110;-0,07;0,00
8,120;-0,07;0,00
8,130;-0,07;-0,00
8,140;-0,07;-0,01
8,150;-0,07;-0,01
8,160;-0,07;-0,02
8,170;-0,07;-0,02
8,180;-0,07;-0,02
8,190;-0,07;-0,03
8,200;-0,07;-0,03
8,210;-0,07;-0,04
8,220;-0,07;-0,04
8,230;-0,07;-0,04
8,240;-0,07;-0,04
8,250;-0,07;-0,05
8,260;-0,07;-0,05
8,270;-0,07;-0,05
8,280;-0,07;-0,06
8,290;-0,07;-0,06
8,300;-0,07;-0,06
8,310;-0,06;-0,07
8,320;-0,06;-0,07
8,330;-0,06;-0,07
8,340;-0,06;-0,08
8,350;-0,06;-0,08
8,360;-0,06;-0,08
8,370;-0,06;-0,09
8,380;-0,06;-0,09
8,390;-0,05;-0,09
8,400;-0,05;-0,09
8,410;-0,05;-0,10
8,420;-0,05;-0,10
8,430;-0,05;-0,10
8,440;-0,05;-0,10
8,450;-0,04;-0,10
8,460;-0,04;-0,11
8,470;-0,04;-0,11
8,480;-0,04;-0,11
8,490;-0,04;-0,11
8,500;-0,04;-0,11
8,510;-0,03;-0,11
8,520;-0,03;-0,12
8,530;-0,03;-0,12
8,540;-0,03;-0,12
8,550;-0,03;-0,12
8,560;-0,03;-0,12
8,570;-0,03;-0,12
8,580;-0,02;-0,12
8,590;-0,02;-0,12
8,600;-0,02;-0,12
8,610;-0,01;-0,12
8,620;-0,01;-0,12
8,630;-0,01;-0,12
8,640;-0,01;-0,12
8,650;-0,01;-0,12
8,660;-0,01;-0,12
8,670;-0,00;-0,12
8,680;-0,00;-0,12
8,690;-0,00;-0,12
8,700;0,00;-0,12
8,710;0,00;-0,12
8,720;0,01;-0,12
8,730;0,01;-0,12
8,740;0,01;-0,11
8,750;0,01;-0,11
8,760;0,02;-0,11
8,770;0,02;-0,11
8,780;0,02;-0,11
8,790;0,02;-0,11
8,800;0,02;-0,10
8,810;0,03;-0,10
8,820;0,03;-0,10
8,830;0,03;-0,10
8,840;0,03;-0,09
8,850;0,04;-0,09
8,860;0,04;-0,09
8,870;0,04;-0,08
8,880;0,04;-0,08
8,890;0,04;-0,08
8,900;0,04;-0,08
8,910;0,05;-0,07
8,920;0,05;-0,07
8,930;0,05;-0,07
8,940;0,05;-0,06
8,950;0,06;-0,06
8,960;0,06;-0,06
8,970;0,06;-0,05
8,980;0,06;-0,05
8,990;0,06;-0,05
9,000;0,06;-0,05
9,010;0,06;-0,04
9,020;0,07;-0,04
9,030;0,07;-0,03
9,040;0,07;-0,03
9,050;0,07;-0,03
9,060;0,07;-0,02
9,070;0,07;-0,02
9,080;0,07;-0,01
9,090;0,07;-0,01
9,100;0,07;-0,01
9,110;0,08;-0,00
9,120;0,08;0,00
9,130;0,08;0,01
9,140;0,08;0,01
9,150;0,08;0,01
9,160;0,08;0,02
9,170;0,08;0,02
9,180;0,08;0,03
9,190;0,08;0,03
9,200;0,08;0,03
9,210;0,08;0,04
9,220;0,08;0,04
9,230;0,08;0,05
9,240;0,08;0,05
9,250;0,07;0,06
9,260;0,07;0,06
9,270;0,07;0,06
9,280;0,07;0,07
9,290;0,07;0,07
9,300;0,07;0,08
9,310;0,07;0,08
9,320;0,07;0,08
9,330;0,07;0,09
9,340;0,06;0,09
9,350;0,06;0,09
9,360;0,06;0,09
9,370;0,06;0,10
9,380;0,06;0,10
9,390;0,06;0,10
9,400;0,06;0,10
9,410;0,05;0,11
9,420;0,05;0,11
9,430;0,05;0,11
9,440;0,05;0,11
9,450;0,05;0,11
9,460;0,05;0,11
9,470;0,04;0,12
9,480;0,04;0,12
9,490;0,04;0,12
9,500;0,04;0,12
9,510;0,04;0,12
9,520;0,04;0,12
9,530;0,03;0,12
9,540;0,03;0,12
9,550;0,03;0,12
9,560;0,03;0,12
9,570;0,03;0,12
9,580;0,03;0,12
9,590;0,03;0,12
9,600;0,03;0,12
9,610;0,02;0,12
9,620;0,02;0,12
9,630;0,02;0,12
9,640;0,02;0,11
9,650;0,02;0,11
9,660;0,02;0,11
9,670;0,01;0,11
9,680;0,01;0,11
9,690;0,01;0,11
9,700;0,01;0,10
9,710;0,01;0,10
9,720;0,01;0,10
9,730;0,01;0,10
9,740;0,00;0,10
9,750;0,00;0,09
9,760;0,00;0,09
9,770;0,00;0,09
9,780;-0,00;0,08
9,790;-0,00;0,08
9,800;-0,00;0,08
9,810;-0,00;0,07
9,820;-0,01;0,07
9,830;-0,01;0,07
9,840;-0,01;0,06
9,850;-0,01;0,06
9,860;-0,01;0,05
9,870;-0,01;0,05
9,880;-0,01;0,05
9,890;-0,01;0,04
9,900;-0,01;0,04
9,910;-0,01;0,03
9,920;-0,01;0,03
9,930;-0,02;0,02
9,940;-0,02;0,02
9,950;-0,02;0,02
9,960;-0,02;0,01
9,970;-0,02;0,01
9,980;-0,02;0,00
9,990;-0,02;-0,00
10,000;-0,02;-0,01
10,010;-0,02;-0,01
10,020;-0,02;-0,01
10,030;-0,02;-0,02
10,040;-0,02;-0,02
10,050;-0,02;-0,03
10,060;-0,02;-0,03
10,070;-0,02;-0,04
10,080;-0,02;-0,04
10,090;-0,02;-0,05
10,100;-0,02;-0,05
10,110;-0,02;-0,05
10,120;-0,02;-0,06
10,130;-0,02;-0,06
10,140;-0,02;-0,07
10,150;-0,02;-0,07
10,160;-0,02;-0,07
10,170;-0,02;-0,08
10,180;-0,02;-0,08
10,190;-0,02;-0,08
10,200;-0,02;-0,09
10,210;-0,02;-0,09
10,220;-0,02;-0,09
10,230;-0,02;-0,10
10,240;-0,02;-0,10
10,250;-0,02;-0,10
10,260;-0,02;-0,10
10,270;-0,02;-0,11
10,280;-0,02;-0,11
10,290;-0,02;-0,11
10,300;-0,02;-0,11
10,310;-0,02;-0,12
10,320;-0,02;-0,12
10,330;-0,02;-0,12
10,340;-0,02;-0,12
10,350;-0,02;-0,13
10,360;-0,02;-0,13
10,370;-0,02;-0,13
10,380;-0,02;-0,13
10,390;-0,02;-0,13
10,400;-0,02;-0,13
10,410;-0,02;-0,13
10,420;-0,01;-0,13
10,430;-0,01;-0,13
10,440;-0,01;-0,13
10,450;-0,01;-0,13
10,460;-0,01;-0,13
10,470;-0,01;-0,13
10,480;-0,01;-0,13
10,490;-0,01;-0,13
10,500;-0,01;-0,13
10,510;-0,01;-0,13
10,520;-0,01;-0,13
10,530;-0,01;-0,13
10,540;-0,01;-0,13
10,550;-0,01;-0,13
10,560;-0,00;-0,13
10,570;-0,00;-0,13
10,580;-0,00;-0,12
10,590;-0,00;-0,12
10,600;-0,00;-0,12
10,610;-0,00;-0,12
10,620;-0,00;-0,12
10,630;0,00;-0,12
10,640;0,00;-0,11
10,650;0,00;-0,11
10,660;0,00;-0,11
10,670;0,00;-0,11
10,680;0,00;-0,10
10,690;0,01;-0,10
10,700;0,01;-0,10
10,710;0,01;-0,09
10,720;0,01;-0,09
10,730;0,01;-0,09
10,740;0,01;-0,08
10,750;0,01;-0,08
10,760;0,01;-0,08
10,770;0,01;-0,07
10,780;0,01;-0,07
10,790;0,01;-0,06
10,800;0,01;-0,06
10,810;0,02;-0,05
10,820;0,02;-0,05
10,830;0,02;-0,05
10,840;0,02;-0,04
10,850;0,02;-0,04
10,860;0,02;-0,03
10,870;0,02;-0,03
10,880;0,02;-0,02
10,890;0,02;-0,02
10,900;0,02;-0,01
10,910;0,02;-0,01
10,920;0,02;-0,01
10,930;0,02;-0,00
10,940;0,02;0,00
10,950;0,03;0,01
10,960;0,03;0,01
10,970;0,03;0,01
10,980;0,03;0,02
10,990;0,03;0,02
11,000;0,03;0,03
