t;U;U
[s];[V];[V]

10,710;-0,04;0,07
10,720;-0,04;0,07
10,730;-0,05;0,07
10,740;-0,05;0,07
10,750;-0,05;0,07
10,760;-0,05;0,07
10,770;-0,05;0,07
10,780;-0,05;0,07
10,790;-0,05;0,07
10,800;-0,05;0,07
10,810;-0,05;0,07
10,820;-0,05;0,07
10,830;-0,05;0,07
10,840;-0,05;0,07
10,850;-0,05;0,07
10,860;-0,05;0,07
10,870;-0,05;0,07
10,880;-0,05;0,07
10,890;-0,05;0,07
10,900;-0,05;0,06
10,910;-0,05;0,06
10,920;-0,05;0,06
10,930;-0,05;0,06
10,940;-0,05;0,06
10,950;-0,05;0,06
10,960;-0,05;0,06
10,970;-0,05;0,06
10,980;-0,05;0,05
10,990;-0,05;0,05
11,000;-0,05;0,05
11,010;-0,04;0,05
11,020;-0,04;0,05
11,030;-0,04;0,05
11,040;-0,04;0,04
11,050;-0,04;0,04
11,060;-0,04;0,04
11,070;-0,03;0,04
11,080;-0,03;0,03
11,090;-0,03;0,03
11,100;-0,03;0,03
11,110;-0,03;0,03
11,120;-0,03;0,02
11,130;-0,03;0,02
11,140;-0,02;0,02
11,150;-0,02;0,02
11,160;-0,02;0,02
11,170;-0,02;0,02
11,180;-0,01;0,01
11,190;-0,01;0,01
11,200;-0,01;0,01
11,210;-0,01;0,01
11,220;-0,00;0,01
11,230;-0,00;0,00
11,240;-0,00;0,00
11,250;0,00;-0,00
11,260;0,01;-0,00
11,270;0,01;-0,01
11,280;0,01;-0,01
11,290;0,01;-0,01
11,300;0,02;-0,01
11,310;0,02;-0,02
11,320;0,02;-0,02
11,330;0,02;-0,02
11,340;0,03;-0,03
11,350;0,03;-0,03
11,360;0,03;-0,03
11,370;0,04;-0,03
11,380;0,04;-0,03
11,390;0,04;-0,04
11,400;0,04;-0,04
11,410;0,05;-0,04
11,420;0,05;-0,04
11,430;0,05;-0,05
11,440;0,05;-0,05
11,450;0,06;-0,05
11,460;0,06;-0,05
11,470;0,06;-0,06
11,480;0,06;-0,06
11,490;0,06;-0,06
11,500;0,06;-0,06
11,510;0,07;-0,06
11,520;0,07;-0,07
11,530;0,07;-0,07
11,540;0,07;-0,07
11,550;0,07;-0,07
11,560;0,08;-0,07
11,570;0,08;-0,07
11,580;0,08;-0,07
11,590;0,08;-0,08
11,600;0,08;-0,08
11,610;0,08;-0,08
11,620;0,08;-0,08
11,630;0,08;-0,08
11,640;0,09;-0,08
11,650;0,09;-0,08
11,660;0,09;-0,08
11,670;0,09;-0,08
11,680;0,09;-0,08
11,690;0,09;-0,08
11,700;0,09;-0,08
11,710;0,09;-0,08
11,720;0,09;-0,08
11,730;0,09;-0,08
11,740;0,09;-0,08
11,750;0,09;-0,08
11,760;0,09;-0,08
11,770;0,09;-0,08
11,780;0,09;-0,08
11,790;0,09;-0,08
11,800;0,09;-0,08
11,810;0,09;-0,08
11,820;0,09;-0,07
11,830;0,09;-0,07
11,840;0,09;-0,07
11,850;0,08;-0,07
11,860;0,08;-0,07
11,870;0,08;-0,07
11,880;0,08;-0,06
11,890;0,08;-0,06
11,900;0,08;-0,06
11,910;0,08;-0,06
11,920;0,07;-0,06
11,930;0,07;-0,05
11,940;0,07;-0,05
11,950;0,07;-0,05
11,960;0,07;-0,05
11,970;0,06;-0,04
11,980;0,06;-0,04
11,990;0,06;-0,03
12,000;0,06;-0,03
12,010;0,06;-0,03
12,020;0,05;-0,03
12,030;0,05;-0,02
12,040;0,05;-0,02
12,050;0,05;-0,02
12,060;0,05;-0,02
12,070;0,04;-0,02
12,080;0,04;-0,01
12,090;0,04;-0,01
12,100;0,04;-0,01
12,110;0,03;-0,00
12,120;0,03;0,00
12,130;0,03;0,01
12,140;0,03;0,01
12,150;0,02;0,01
12,160;0,02;0,01
12,170;0,02;0,02
12,180;0,02;0,02
12,190;0,01;0,02
12,200;0,01;0,02
12,210;0,01;0,03
12,220;0,01;0,03
12,230;0,01;0,03
12,240;0,00;0,03
12,250;0,00;0,04
12,260;-0,00;0,04
12,270;-0,00;0,04
12,280;-0,01;0,04
12,290;-0,01;0,05
12,300;-0,01;0,05
12,310;-0,01;0,05
12,320;-0,02;0,05
12,330;-0,02;0,05
12,340;-0,02;0,06
12,350;-0,02;0,06
12,360;-0,02;0,06
12,370;-0,02;0,07
12,380;-0,02;0,07
12,390;-0,03;0,07
12,400;-0,03;0,07
12,410;-0,03;0,07
12,420;-0,03;0,07
12,430;-0,03;0,08
12,440;-0,04;0,08
12,450;-0,04;0,08
12,460;-0,04;0,08
12,470;-0,04;0,08
12,480;-0,04;0,08
12,490;-0,04;0,08
12,500;-0,05;0,09
12,510;-0,05;0,09
12,520;-0,05;0,09
12,530;-0,05;0,09
12,540;-0,05;0,09
12,550;-0,05;0,09
12,560;-0,05;0,09
12,570;-0,05;0,09
12,580;-0,05;0,09
12,590;-0,05;0,09
12,600;-0,05;0,09
12,610;-0,05;0,09
12,620;-0,05;0,09
12,630;-0,05;0,09
12,640;-0,05;0,09
12,650;-0,05;0,09
12,660;-0,05;0,08
12,670;-0,05;0,08
12,680;-0,05;0,08
12,690;-0,06;0,08
12,700;-0,05;0,08
12,710;-0,05;0,08
12,720;-0,05;0,08
12,730;-0,05;0,07
12,740;-0,05;0,07
12,750;-0,05;0,07
12,760;-0,05;0,07
12,770;-0,05;0,07
12,780;-0,05;0,07
12,790;-0,05;0,06
12,800;-0,05;0,06
12,810;-0,04;0,06
12,820;-0,04;0,06
12,830;-0,04;0,06
12,840;-0,04;0,05
12,850;-0,04;0,05
12,860;-0,04;0,05
12,870;-0,04;0,04
12,880;-0,03;0,04
12,890;-0,03;0,04
12,900;-0,03;0,04
12,910;-0,03;0,03
12,920;-0,02;0,03
12,930;-0,02;0,03
12,940;-0,02;0,02
12,950;-0,02;0,02
12,960;-0,02;0,02
12,970;-0,02;0,01
12,980;-0,01;0,01
12,990;-0,01;0,01
13,000;-0,01;0,01
13,010;-0,00;0,01
13,020;-0,00;0,00
13,030;-0,00;0,00
13,040;0,00;-0,00
13,050;0,00;-0,00
13,060;0,01;-0,01
13,070;0,01;-0,01
13,080;0,01;-0,01
13,090;0,02;-0,02
13,100;0,02;-0,02
13,110;0,02;-0,02
13,120;0,02;-0,03
13,130;0,03;-0,03
13,140;0,03;-0,03
13,150;0,03;-0,03
13,160;0,03;-0,04
13,170;0,03;-0,04
13,180;0,04;-0,04
13,190;0,04;-0,04
13,200;0,04;-0,04
13,210;0,04;-0,04
13,220;0,04;-0,05
13,230;0,04;-0,05
13,240;0,05;-0,05
13,250;0,05;-0,05
13,260;0,05;-0,05
13,270;0,05;-0,05
13,280;0,05;-0,05
13,290;0,05;-0,06
13,300;0,06;-0,06
13,310;0,06;-0,06
13,320;0,06;-0,06
13,330;0,06;-0,06
13,340;0,06;-0,06
13,350;0,07;-0,07
13,360;0,07;-0,06
13,370;0,07;-0,07
13,380;0,07;-0,07
13,390;0,07;-0,07
13,400;0,07;-0,07
13,410;0,07;-0,07
13,420;0,07;-0,07
13,430;0,07;-0,07
13,440;0,07;-0,07
13,450;0,07;-0,06
13,460;0,07;-0,07
13,470;0,07;-0,07
13,480;0,08;-0,07
13,490;0,08;-0,07
13,500;0,08;-0,07
13,510;0,08;-0,07
13,520;0,08;-0,07
13,530;0,08;-0,07
13,540;0,08;-0,07
13,550;0,08;-0,07
13,560;0,08;-0,06
13,570;0,07;-0,06
13,580;0,08;-0,06
13,590;0,08;-0,06
13,600;0,07;-0,06
13,610;0,07;-0,06
13,620;0,07;-0,06
13,630;0,07;-0,06
13,640;0,07;-0,06
13,650;0,07;-0,06
13,660;0,07;-0,05
13,670;0,06;-0,05
13,680;0,06;-0,05
13,690;0,06;-0,05
13,700;0,06;-0,05
13,710;0,06;-0,04
13,720;0,05;-0,04
13,730;0,05;-0,04
13,740;0,05;-0,04
13,750;0,05;-0,03
13,760;0,05;-0,03
13,770;0,04;-0,03
13,780;0,04;-0,02
13,790;0,04;-0,02
13,800;0,03;-0,02
13,810;0,03;-0,02
13,820;0,03;-0,01
13,830;0,02;-0,01
13,840;0,02;-0,01
13,850;0,02;-0,01
13,860;0,02;-0,00
13,870;0,01;-0,00
13,880;0,01;0,00
13,890;0,01;0,01
13,900;0,01;0,01
13,910;0,00;0,01
13,920;0,00;0,02
13,930;-0,00;0,02
13,940;-0,00;0,02
13,950;-0,00;0,03
13,960;-0,01;0,03
13,970;-0,01;0,03
13,980;-0,01;0,03
13,990;-0,01;0,04
14,000;-0,01;0,04
14,010;-0,02;0,04
14,020;-0,02;0,05
14,030;-0,02;0,05
14,040;-0,02;0,05
14,050;-0,02;0,05
14,060;-0,02;0,05
14,070;-0,03;0,06
14,080;-0,03;0,06
14,090;-0,03;0,06
14,100;-0,03;0,06
14,110;-0,03;0,06
14,120;-0,03;0,06
14,130;-0,03;0,07
14,140;-0,03;0,07
14,150;-0,04;0,07
14,160;-0,04;0,07
14,170;-0,04;0,07
14,180;-0,04;0,07
14,190;-0,04;0,07
14,200;-0,04;0,07
14,210;-0,04;0,08
14,220;-0,04;0,08
14,230;-0,04;0,08
14,240;-0,05;0,08
14,250;-0,05;0,08
14,260;-0,05;0,08
14,270;-0,05;0,08
14,280;-0,05;0,08
14,290;-0,05;0,08
14,300;-0,05;0,08
14,310;-0,05;0,08
14,320;-0,06;0,08
14,330;-0,05;0,08
14,340;-0,05;0,08
14,350;-0,06;0,09
14,360;-0,06;0,08
14,370;-0,06;0,09
14,380;-0,06;0,09
14,390;-0,06;0,09
14,400;-0,06;0,09
14,410;-0,06;0,09
14,420;-0,06;0,09
14,430;-0,06;0,09
14,440;-0,06;0,08
14,450;-0,06;0,08
14,460;-0,06;0,08
14,470;-0,06;0,08
14,480;-0,05;0,08
14,490;-0,05;0,08
14,500;-0,05;0,08
14,510;-0,05;0,08
14,520;-0,05;0,08
14,530;-0,05;0,08
14,540;-0,05;0,07
14,550;-0,05;0,07
14,560;-0,05;0,07
14,570;-0,04;0,07
14,580;-0,04;0,07
14,590;-0,04;0,06
14,600;-0,04;0,06
14,610;-0,04;0,06
14,620;-0,03;0,06
14,630;-0,03;0,05
14,640;-0,03;0,05
14,650;-0,03;0,05
14,660;-0,02;0,04
14,670;-0,02;0,04
14,680;-0,02;0,04
14,690;-0,02;0,04
14,700;-0,01;0,03
14,710;-0,01;0,03
14,720;-0,01;0,03
14,730;-0,01;0,03
14,740;-0,00;0,02
14,750;-0,00;0,02
14,760;0,00;0,02
14,770;0,00;0,01
14,780;0,01;0,01
14,790;0,01;0,01
14,800;0,01;0,00
14,810;0,01;0,00
14,820;0,02;-0,00
14,830;0,02;-0,00
14,840;0,02;-0,01
14,850;0,02;-0,01
14,860;0,03;-0,01
14,870;0,03;-0,02
14,880;0,03;-0,02
14,890;0,03;-0,02
14,900;0,04;-0,02
14,910;0,04;-0,03
14,920;0,04;-0,03
14,930;0,04;-0,03
14,940;0,05;-0,03
14,950;0,05;-0,04
14,960;0,05;-0,04
14,970;0,05;-0,04
14,980;0,06;-0,04
14,990;0,06;-0,05
15,000;0,06;-0,05
15,010;0,06;-0,05
15,020;0,06;-0,05
15,030;0,07;-0,06
15,040;0,07;-0,06
15,050;0,07;-0,06
15,060;0,07;-0,06
15,070;0,07;-0,06
15,080;0,08;-0,07
15,090;0,08;-0,07
15,100;0,08;-0,07
15,110;0,08;-0,07
15,120;0,08;-0,07
15,130;0,08;-0,07
15,140;0,08;-0,07
15,150;0,08;-0,07
15,160;0,08;-0,07
15,170;0,08;-0,07
15,180;0,09;-0,07
15,190;0,09;-0,08
15,200;0,09;-0,08
15,210;0,09;-0,08
15,220;0,09;-0,08
15,230;0,09;-0,08
15,240;0,09;-0,08
15,250;0,09;-0,08
15,260;0,09;-0,07
15,270;0,09;-0,07
15,280;0,09;-0,07
15,290;0,08;-0,07
15,300;0,08;-0,07
15,310;0,08;-0,07
15,320;0,08;-0,07
15,330;0,08;-0,07
15,340;0,08;-0,06
15,350;0,08;-0,06
15,360;0,08;-0,06
15,370;0,08;-0,06
15,380;0,08;-0,06
15,390;0,07;-0,06
15,400;0,07;-0,06
15,410;0,07;-0,06
15,420;0,07;-0,06
15,430;0,07;-0,05
15,440;0,07;-0,05
15,450;0,06;-0,05
15,460;0,06;-0,05
15,470;0,06;-0,04
15,480;0,06;-0,04
15,490;0,06;-0,04
15,500;0,05;-0,04
15,510;0,05;-0,04
15,520;0,05;-0,03
15,530;0,05;-0,03
15,540;0,04;-0,03
15,550;0,04;-0,03
15,560;0,04;-0,02
15,570;0,04;-0,02
15,580;0,04;-0,02
15,590;0,03;-0,01
15,600;0,03;-0,01
15,610;0,03;-0,01
15,620;0,02;-0,01
15,630;0,02;-0,01
15,640;0,02;-0,00
15,650;0,02;-0,00
15,660;0,01;0,00
15,670;0,01;0,00
15,680;0,01;0,01
15,690;0,01;0,01
15,700;0,01;0,01
15,710;0,00;0,02
15,720;-0,00;0,02
15,730;-0,00;0,02
15,740;-0,01;0,02
15,750;-0,01;0,03
15,760;-0,01;0,03
15,770;-0,01;0,03
15,780;-0,01;0,03
15,790;-0,01;0,04
15,800;-0,02;0,04
15,810;-0,02;0,04
15,820;-0,02;0,04
15,830;-0,02;0,05
15,840;-0,03;0,05
15,850;-0,03;0,05
15,860;-0,03;0,05
15,870;-0,03;0,06
15,880;-0,03;0,06
15,890;-0,04;0,06
15,900;-0,04;0,06
15,910;-0,04;0,06
15,920;-0,04;0,07
15,930;-0,04;0,07
15,940;-0,04;0,07
15,950;-0,04;0,07
15,960;-0,04;0,08
15,970;-0,04;0,08
15,980;-0,04;0,08
15,990;-0,05;0,08
16,000;-0,05;0,08
16,010;-0,05;0,08
16,020;-0,05;0,09
16,030;-0,05;0,09
16,040;-0,05;0,09
16,050;-0,05;0,09
16,060;-0,05;0,09
16,070;-0,05;0,09
16,080;-0,05;0,09
16,090;-0,05;0,09
16,100;-0,05;0,09
16,110;-0,05;0,09
16,120;-0,05;0,09
16,130;-0,05;0,09
16,140;-0,05;0,09
16,150;-0,04;0,09
16,160;-0,04;0,09
16,170;-0,04;0,09
16,180;-0,04;0,09
16,190;-0,04;0,09
16,200;-0,04;0,09
16,210;-0,04;0,08
16,220;-0,04;0,08
16,230;-0,04;0,08
16,240;-0,04;0,08
16,250;-0,03;0,08
16,260;-0,03;0,08
16,270;-0,03;0,08
16,280;-0,03;0,08
16,290;-0,03;0,07
16,300;-0,02;0,07
16,310;-0,02;0,07
16,320;-0,02;0,07
16,330;-0,02;0,06
16,340;-0,02;0,06
16,350;-0,02;0,06
16,360;-0,01;0,06
16,370;-0,01;0,05
16,380;-0,01;0,05
16,390;-0,01;0,05
16,400;-0,01;0,05
16,410;-0,00;0,05
16,420;-0,00;0,04
16,430;-0,00;0,04
16,440;0,00;0,04
16,450;0,00;0,03
16,460;0,01;0,03
16,470;0,01;0,03
16,480;0,01;0,03
16,490;0,02;0,02
16,500;0,02;0,02
16,510;0,02;0,02
16,520;0,02;0,01
16,530;0,02;0,01
16,540;0,03;0,01
16,550;0,03;0,01
16,560;0,03;0,00
16,570;0,03;-0,00
16,580;0,03;-0,00
16,590;0,04;-0,00
16,600;0,04;-0,01
16,610;0,04;-0,01
16,620;0,04;-0,01
16,630;0,04;-0,01
16,640;0,05;-0,02
16,650;0,05;-0,02
16,660;0,05;-0,02
16,670;0,05;-0,02
16,680;0,05;-0,02
16,690;0,06;-0,03
16,700;0,06;-0,03
16,710;0,06;-0,03
16,720;0,06;-0,03
16,730;0,07;-0,04
16,740;0,07;-0,04
16,750;0,07;-0,04
16,760;0,07;-0,04
16,770;0,07;-0,04
16,780;0,08;-0,05
16,790;0,08;-0,05
16,800;0,08;-0,05
16,810;0,08;-0,05
16,820;0,08;-0,05
16,830;0,08;-0,05
16,840;0,08;-0,05
16,850;0,08;-0,06
16,860;0,09;-0,06
16,870;0,09;-0,06
16,880;0,09;-0,06
16,890;0,09;-0,06
16,900;0,09;-0,06
16,910;0,09;-0,06
16,920;0,09;-0,07
16,930;0,09;-0,07
16,940;0,09;-0,07
16,950;0,10;-0,07
16,960;0,10;-0,07
16,970;0,10;-0,07
16,980;0,10;-0,07
16,990;0,10;-0,07
17,000;0,10;-0,07
17,010;0,10;-0,07
17,020;0,10;-0,07
17,030;0,10;-0,07
17,040;0,10;-0,07
17,050;0,10;-0,07
17,060;0,10;-0,07
17,070;0,10;-0,07
17,080;0,10;-0,07
17,090;0,10;-0,07
17,100;0,10;-0,07
17,110;0,09;-0,06
17,120;0,09;-0,06
17,130;0,09;-0,06
17,140;0,09;-0,06
17,150;0,09;-0,06
17,160;0,09;-0,06
17,170;0,08;-0,06
17,180;0,08;-0,06
17,190;0,08;-0,05
17,200;0,08;-0,05
17,210;0,07;-0,05
17,220;0,07;-0,05
17,230;0,07;-0,04
17,240;0,07;-0,04
17,250;0,06;-0,04
17,260;0,06;-0,04
17,270;0,06;-0,04
17,280;0,05;-0,04
17,290;0,05;-0,04
17,300;0,05;-0,03
17,310;0,04;-0,03
17,320;0,04;-0,03
17,330;0,04;-0,03
17,340;0,03;-0,02
17,350;0,03;-0,02
17,360;0,03;-0,02
17,370;0,02;-0,02
17,380;0,02;-0,02
17,390;0,02;-0,01
17,400;0,02;-0,01
17,410;0,01;-0,01
17,420;0,01;-0,00
17,430;0,01;-0,00
17,440;0,00;0,00
17,450;0,00;0,00
17,460;-0,00;0,01
17,470;-0,00;0,01
17,480;-0,01;0,01
17,490;-0,01;0,01
17,500;-0,01;0,02
17,510;-0,01;0,02
17,520;-0,01;0,02
17,530;-0,01;0,02
17,540;-0,01;0,03
17,550;-0,02;0,03
17,560;-0,02;0,03
17,570;-0,02;0,03
17,580;-0,02;0,04
17,590;-0,02;0,04
17,600;-0,03;0,04
17,610;-0,03;0,04
17,620;-0,03;0,04
17,630;-0,03;0,05
17,640;-0,03;0,05
17,650;-0,03;0,05
17,660;-0,03;0,05
17,670;-0,04;0,06
17,680;-0,04;0,06
17,690;-0,04;0,06
17,700;-0,04;0,06
17,710;-0,04;0,06
17,720;-0,04;0,06
17,730;-0,04;0,07
17,740;-0,04;0,07
17,750;-0,04;0,07
17,760;-0,04;0,07
17,770;-0,04;0,07
17,780;-0,04;0,07
17,790;-0,04;0,08
17,800;-0,05;0,08
17,810;-0,05;0,08
17,820;-0,05;0,08
17,830;-0,05;0,08
17,840;-0,05;0,08
17,850;-0,05;0,08
17,860;-0,05;0,08
17,870;-0,05;0,08
17,880;-0,05;0,08
17,890;-0,05;0,08
17,900;-0,05;0,08
17,910;-0,05;0,08
17,920;-0,05;0,08
17,930;-0,05;0,08
17,940;-0,05;0,08
17,950;-0,05;0,08
17,960;-0,05;0,08
17,970;-0,05;0,08
17,980;-0,05;0,08
17,990;-0,05;0,07
18,000;-0,04;0,07
18,010;-0,04;0,07
18,020;-0,04;0,07
18,030;-0,04;0,07
18,040;-0,04;0,07
18,050;-0,04;0,07
18,060;-0,04;0,06
18,070;-0,03;0,06
18,080;-0,03;0,06
18,090;-0,03;0,06
18,100;-0,03;0,05
18,110;-0,03;0,05
18,120;-0,02;0,05
18,130;-0,02;0,05
18,140;-0,02;0,04
18,150;-0,02;0,04
18,160;-0,01;0,04
18,170;-0,01;0,04
18,180;-0,01;0,04
18,190;-0,00;0,03
18,200;-0,00;0,03
18,210;0,00;0,03
18,220;0,00;0,03
18,230;0,01;0,02
18,240;0,01;0,02
18,250;0,01;0,02
18,260;0,02;0,01
18,270;0,02;0,01
18,280;0,02;0,01
18,290;0,03;0,01
18,300;0,03;0,00
18,310;0,03;0,00
18,320;0,03;-0,00
18,330;0,04;-0,00
18,340;0,04;-0,00
18,350;0,04;-0,01
18,360;0,05;-0,01
18,370;0,05;-0,01
18,380;0,05;-0,02
18,390;0,06;-0,02
18,400;0,06;-0,02
18,410;0,06;-0,02
18,420;0,06;-0,02
18,430;0,07;-0,03
18,440;0,07;-0,03
18,450;0,07;-0,03
18,460;0,07;-0,03
18,470;0,07;-0,03
18,480;0,08;-0,04
18,490;0,08;-0,04
18,500;0,08;-0,04
18,510;0,08;-0,04
18,520;0,08;-0,04
18,530;0,09;-0,04
18,540;0,09;-0,05
18,550;0,09;-0,05
18,560;0,09;-0,05
18,570;0,09;-0,05
18,580;0,09;-0,05
18,590;0,10;-0,05
18,600;0,10;-0,06
18,610;0,10;-0,06
18,620;0,10;-0,06
18,630;0,10;-0,06
18,640;0,10;-0,06
18,650;0,10;-0,06
18,660;0,10;-0,06
18,670;0,10;-0,06
18,680;0,10;-0,06
18,690;0,10;-0,07
18,700;0,10;-0,07
18,710;0,10;-0,07
18,720;0,10;-0,07
18,730;0,10;-0,07
18,740;0,10;-0,07
18,750;0,10;-0,07
18,760;0,10;-0,07
18,770;0,10;-0,07
18,780;0,10;-0,07
18,790;0,09;-0,07
18,800;0,09;-0,07
18,810;0,09;-0,07
18,820;0,09;-0,07
18,830;0,09;-0,07
18,840;0,09;-0,07
18,850;0,09;-0,07
18,860;0,08;-0,07
18,870;0,08;-0,07
18,880;0,08;-0,07
18,890;0,08;-0,07
18,900;0,08;-0,06
18,910;0,07;-0,06
18,920;0,07;-0,06
18,930;0,07;-0,06
18,940;0,07;-0,06
18,950;0,07;-0,06
18,960;0,06;-0,06
18,970;0,06;-0,06
18,980;0,06;-0,06
18,990;0,06;-0,06
19,000;0,06;-0,06
19,010;0,05;-0,05
19,020;0,05;-0,05
19,030;0,05;-0,05
19,040;0,04;-0,05
19,050;0,04;-0,05
19,060;0,04;-0,05
19,070;0,04;-0,04
19,080;0,03;-0,04
19,090;0,03;-0,04
19,100;0,03;-0,04
19,110;0,02;-0,04
19,120;0,02;-0,03
19,130;0,02;-0,03
19,140;0,01;-0,03
19,150;0,01;-0,02
19,160;0,01;-0,02
19,170;0,01;-0,02
19,180;0,00;-0,02
19,190;-0,00;-0,01
19,200;-0,00;-0,01
19,210;-0,01;-0,01
19,220;-0,01;-0,00
19,230;-0,01;-0,00
19,240;-0,01;0,00
19,250;-0,02;0,01
19,260;-0,02;0,01
19,270;-0,02;0,01
19,280;-0,03;0,01
19,290;-0,03;0,02
19,300;-0,03;0,02
19,310;-0,03;0,02
19,320;-0,03;0,02
19,330;-0,04;0,03
19,340;-0,04;0,03
19,350;-0,04;0,03
19,360;-0,04;0,03
19,370;-0,04;0,04
19,380;-0,05;0,04
19,390;-0,05;0,04
19,400;-0,05;0,05
19,410;-0,05;0,05
19,420;-0,05;0,05
19,430;-0,05;0,05
19,440;-0,05;0,05
19,450;-0,05;0,06
19,460;-0,05;0,06
19,470;-0,05;0,06
19,480;-0,05;0,06
19,490;-0,05;0,06
19,500;-0,05;0,06
19,510;-0,05;0,07
19,520;-0,06;0,07
19,530;-0,06;0,07
19,540;-0,06;0,07
19,550;-0,06;0,07
19,560;-0,06;0,07
19,570;-0,06;0,07
19,580;-0,06;0,07
19,590;-0,06;0,08
19,600;-0,06;0,08
19,610;-0,06;0,08
19,620;-0,06;0,08
19,630;-0,06;0,08
19,640;-0,06;0,08
19,650;-0,06;0,08
19,660;-0,06;0,08
19,670;-0,05;0,08
19,680;-0,05;0,08
19,690;-0,05;0,07
19,700;-0,05;0,07
19,710;-0,05;0,07
19,720;-0,05;0,07
19,730;-0,05;0,07
19,740;-0,05;0,07
19,750;-0,05;0,07
19,760;-0,05;0,07
19,770;-0,04;0,06
19,780;-0,04;0,06
19,790;-0,04;0,06
19,800;-0,04;0,06
19,810;-0,04;0,06
19,820;-0,03;0,06
19,830;-0,03;0,05
19,840;-0,03;0,05
19,850;-0,03;0,05
19,860;-0,03;0,05
19,870;-0,02;0,04
19,880;-0,02;0,04
19,890;-0,02;0,04
19,900;-0,01;0,04
19,910;-0,01;0,04
19,920;-0,01;0,03
19,930;-0,01;0,03
19,940;-0,00;0,03
19,950;-0,00;0,03
19,960;0,00;0,02
19,970;0,00;0,02
19,980;0,01;0,02
19,990;0,01;0,02
20,000;0,01;0,01
20,010;0,02;0,01
20,020;0,02;0,01
20,030;0,02;0,01
20,040;0,03;0,01
20,050;0,03;0,01
20,060;0,03;0,00
20,070;0,03;0,00
20,080;0,04;-0,00
20,090;0,04;-0,00
20,100;0,04;-0,00
20,110;0,05;-0,01
20,120;0,05;-0,01
20,130;0,05;-0,01
20,140;0,05;-0,01
20,150;0,06;-0,02
20,160;0,06;-0,02
20,170;0,06;-0,02
20,180;0,06;-0,02
20,190;0,07;-0,02
20,200;0,07;-0,03
20,210;0,07;-0,03
20,220;0,07;-0,03
20,230;0,08;-0,03
20,240;0,08;-0,03
20,250;0,08;-0,03
20,260;0,08;-0,04
20,270;0,08;-0,04
20,280;0,08;-0,04
20,290;0,09;-0,04
20,300;0,09;-0,04
20,310;0,09;-0,04
20,320;0,09;-0,05
20,330;0,09;-0,05
20,340;0,09;-0,05
20,350;0,09;-0,05
20,360;0,09;-0,05
20,370;0,10;-0,05
20,380;0,10;-0,06
20,390;0,10;-0,06
20,400;0,10;-0,06
20,410;0,10;-0,06
20,420;0,10;-0,06
20,430;0,10;-0,06
20,440;0,10;-0,06
20,450;0,10;-0,06
20,460;0,10;-0,06
20,470;0,10;-0,06
20,480;0,10;-0,06
20,490;0,10;-0,06
20,500;0,10;-0,06
20,510;0,10;-0,06
20,520;0,10;-0,06
20,530;0,10;-0,06
20,540;0,09;-0,06
20,550;0,09;-0,06
20,560;0,09;-0,06
20,570;0,09;-0,06
20,580;0,09;-0,06
20,590;0,09;-0,06
