t;U;U
[s];[V];[V]

10,730;0,03;0,06
10,740;0,03;0,06
10,750;0,02;0,05
10,760;0,02;0,05
10,770;0,02;0,05
10,780;0,01;0,04
10,790;0,01;0,04
10,800;0,00;0,04
10,810;-0,00;0,03
10,820;-0,00;0,03
10,830;-0,01;0,03
10,840;-0,01;0,02
10,850;-0,02;0,02
10,860;-0,02;0,01
10,870;-0,02;0,01
10,880;-0,03;0,01
10,890;-0,03;0,00
10,900;-0,03;-0,00
10,910;-0,04;-0,01
10,920;-0,04;-0,01
10,930;-0,05;-0,01
10,940;-0,05;-0,02
10,950;-0,05;-0,02
10,960;-0,06;-0,02
10,970;-0,06;-0,03
10,980;-0,06;-0,03
10,990;-0,07;-0,04
11,000;-0,07;-0,04
11,010;-0,07;-0,04
11,020;-0,08;-0,05
11,030;-0,08;-0,05
11,040;-0,09;-0,05
11,050;-0,09;-0,06
11,060;-0,09;-0,06
11,070;-0,09;-0,06
11,080;-0,10;-0,06
11,090;-0,10;-0,07
11,100;-0,10;-0,07
11,110;-0,10;-0,07
11,120;-0,10;-0,07
11,130;-0,11;-0,08
11,140;-0,11;-0,08
11,150;-0,11;-0,08
11,160;-0,11;-0,08
11,170;-0,12;-0,08
11,180;-0,12;-0,09
11,190;-0,12;-0,09
11,200;-0,12;-0,09
11,210;-0,12;-0,09
11,220;-0,12;-0,09
11,230;-0,12;-0,09
11,240;-0,13;-0,10
11,250;-0,13;-0,10
11,260;-0,13;-0,10
11,270;-0,13;-0,10
11,280;-0,13;-0,10
11,290;-0,13;-0,10
11,300;-0,13;-0,10
11,310;-0,13;-0,10
11,320;-0,13;-0,10
11,330;-0,13;-0,10
11,340;-0,13;-0,10
11,350;-0,13;-0,11
11,360;-0,14;-0,11
11,370;-0,14;-0,11
11,380;-0,14;-0,11
11,390;-0,14;-0,11
11,400;-0,14;-0,11
11,410;-0,13;-0,11
11,420;-0,13;-0,11
11,430;-0,13;-0,11
11,440;-0,13;-0,11
11,450;-0,13;-0,11
11,460;-0,13;-0,11
11,470;-0,13;-0,11
11,480;-0,13;-0,11
11,490;-0,13;-0,11
11,500;-0,13;-0,11
11,510;-0,13;-0,11
11,520;-0,12;-0,10
11,530;-0,12;-0,10
11,540;-0,12;-0,10
11,550;-0,12;-0,10
11,560;-0,12;-0,10
11,570;-0,12;-0,09
11,580;-0,12;-0,09
11,590;-0,11;-0,09
11,600;-0,11;-0,09
11,610;-0,11;-0,09
11,620;-0,11;-0,08
11,630;-0,11;-0,08
11,640;-0,10;-0,08
11,650;-0,10;-0,07
11,660;-0,10;-0,07
11,670;-0,10;-0,06
11,680;-0,09;-0,06
11,690;-0,09;-0,06
11,700;-0,09;-0,05
11,710;-0,08;-0,05
11,720;-0,08;-0,05
11,730;-0,08;-0,04
11,740;-0,07;-0,04
11,750;-0,07;-0,03
11,760;-0,07;-0,03
11,770;-0,06;-0,03
11,780;-0,06;-0,02
11,790;-0,05;-0,02
11,800;-0,05;-0,01
11,810;-0,05;-0,01
11,820;-0,04;-0,01
11,830;-0,04;-0,00
11,840;-0,04;0,00
11,850;-0,03;0,01
11,860;-0,03;0,01
11,870;-0,02;0,01
11,880;-0,02;0,02
11,890;-0,01;0,02
11,900;-0,01;0,03
11,910;-0,00;0,03
11,920;-0,00;0,04
11,930;0,00;0,04
11,940;0,01;0,05
11,950;0,01;0,05
11,960;0,02;0,05
11,970;0,02;0,06
11,980;0,03;0,06
11,990;0,03;0,06
12,000;0,03;0,07
12,010;0,04;0,07
12,020;0,04;0,07
12,030;0,04;0,08
12,040;0,05;0,08
12,050;0,05;0,09
12,060;0,05;0,09
12,070;0,06;0,09
12,080;0,06;0,09
12,090;0,07;0,10
12,100;0,07;0,10
12,110;0,07;0,10
12,120;0,08;0,11
12,130;0,08;0,11
12,140;0,08;0,11
12,150;0,08;0,11
12,160;0,08;0,12
12,170;0,09;0,12
12,180;0,09;0,12
12,190;0,09;0,12
12,200;0,09;0,12
12,210;0,09;0,12
12,220;0,10;0,12
12,230;0,10;0,13
12,240;0,10;0,13
12,250;0,10;0,13
12,260;0,10;0,13
12,270;0,10;0,13
12,280;0,10;0,13
12,290;0,10;0,13
12,300;0,10;0,13
12,310;0,10;0,13
12,320;0,10;0,13
12,330;0,10;0,13
12,340;0,10;0,13
12,350;0,10;0,13
12,360;0,10;0,13
12,370;0,10;0,13
12,380;0,10;0,13
12,390;0,10;0,13
12,400;0,10;0,13
12,410;0,10;0,13
12,420;0,10;0,13
12,430;0,10;0,13
12,440;0,10;0,13
12,450;0,09;0,12
12,460;0,09;0,12
12,470;0,09;0,12
12,480;0,09;0,12
12,490;0,09;0,12
12,500;0,09;0,11
12,510;0,09;0,11
12,520;0,08;0,11
12,530;0,08;0,11
12,540;0,08;0,10
12,550;0,08;0,10
12,560;0,08;0,10
12,570;0,08;0,10
12,580;0,07;0,09
12,590;0,07;0,09
12,600;0,07;0,09
12,610;0,06;0,08
12,620;0,06;0,08
12,630;0,06;0,08
12,640;0,06;0,07
12,650;0,05;0,07
12,660;0,05;0,07
12,670;0,04;0,06
12,680;0,04;0,06
12,690;0,04;0,06
12,700;0,03;0,05
12,710;0,03;0,05
12,720;0,02;0,05
12,730;0,02;0,05
12,740;0,02;0,04
12,750;0,01;0,04
12,760;0,01;0,04
12,770;0,01;0,03
12,780;0,00;0,03
12,790;-0,00;0,03
12,800;-0,01;0,02
12,810;-0,01;0,02
12,820;-0,01;0,02
12,830;-0,02;0,01
12,840;-0,02;0,01
12,850;-0,03;0,01
12,860;-0,03;0,00
12,870;-0,04;-0,00
12,880;-0,04;-0,00
12,890;-0,04;-0,01
12,900;-0,05;-0,01
12,910;-0,05;-0,02
12,920;-0,05;-0,02
12,930;-0,06;-0,03
12,940;-0,06;-0,03
12,950;-0,06;-0,03
12,960;-0,07;-0,04
12,970;-0,07;-0,04
12,980;-0,07;-0,05
12,990;-0,08;-0,05
13,000;-0,08;-0,05
13,010;-0,08;-0,06
13,020;-0,08;-0,06
13,030;-0,08;-0,06
13,040;-0,09;-0,06
13,050;-0,09;-0,07
13,060;-0,09;-0,07
13,070;-0,10;-0,07
13,080;-0,10;-0,08
13,090;-0,10;-0,08
13,100;-0,10;-0,08
13,110;-0,10;-0,09
13,120;-0,11;-0,09
13,130;-0,11;-0,09
13,140;-0,11;-0,09
13,150;-0,11;-0,10
13,160;-0,11;-0,10
13,170;-0,12;-0,10
13,180;-0,12;-0,10
13,190;-0,12;-0,10
13,200;-0,12;-0,10
13,210;-0,12;-0,10
13,220;-0,12;-0,10
13,230;-0,12;-0,10
13,240;-0,13;-0,11
13,250;-0,13;-0,11
13,260;-0,13;-0,11
13,270;-0,13;-0,11
13,280;-0,13;-0,11
13,290;-0,13;-0,11
13,300;-0,13;-0,11
13,310;-0,13;-0,11
13,320;-0,13;-0,11
13,330;-0,13;-0,11
13,340;-0,13;-0,11
13,350;-0,13;-0,11
13,360;-0,13;-0,11
13,370;-0,13;-0,11
13,380;-0,13;-0,11
13,390;-0,13;-0,11
13,400;-0,13;-0,11
13,410;-0,13;-0,11
13,420;-0,13;-0,11
13,430;-0,13;-0,10
13,440;-0,12;-0,10
13,450;-0,12;-0,10
13,460;-0,12;-0,10
13,470;-0,12;-0,10
13,480;-0,12;-0,10
13,490;-0,12;-0,10
13,500;-0,12;-0,10
13,510;-0,12;-0,09
13,520;-0,12;-0,09
13,530;-0,12;-0,09
13,540;-0,11;-0,09
13,550;-0,11;-0,08
13,560;-0,11;-0,08
13,570;-0,11;-0,08
13,580;-0,11;-0,08
13,590;-0,11;-0,07
13,600;-0,10;-0,07
13,610;-0,10;-0,07
13,620;-0,10;-0,06
13,630;-0,10;-0,06
13,640;-0,09;-0,06
13,650;-0,09;-0,05
13,660;-0,09;-0,05
13,670;-0,09;-0,05
13,680;-0,08;-0,05
13,690;-0,08;-0,04
13,700;-0,08;-0,04
13,710;-0,07;-0,04
13,720;-0,07;-0,03
13,730;-0,07;-0,03
13,740;-0,06;-0,03
13,750;-0,06;-0,02
13,760;-0,06;-0,02
13,770;-0,05;-0,01
13,780;-0,05;-0,01
13,790;-0,05;-0,01
13,800;-0,04;-0,00
13,810;-0,04;0,00
13,820;-0,03;0,00
13,830;-0,03;0,01
13,840;-0,03;0,01
13,850;-0,02;0,02
13,860;-0,02;0,02
13,870;-0,02;0,02
13,880;-0,01;0,03
13,890;-0,01;0,03
13,900;-0,00;0,03
13,910;0,00;0,04
13,920;0,00;0,04
13,930;0,01;0,05
13,940;0,01;0,05
13,950;0,01;0,05
13,960;0,02;0,06
13,970;0,02;0,06
13,980;0,02;0,06
13,990;0,03;0,07
14,000;0,03;0,07
14,010;0,04;0,07
14,020;0,04;0,08
14,030;0,04;0,08
14,040;0,05;0,08
14,050;0,05;0,09
14,060;0,05;0,09
14,070;0,05;0,09
14,080;0,06;0,09
14,090;0,06;0,09
14,100;0,06;0,10
14,110;0,06;0,10
14,120;0,07;0,10
14,130;0,07;0,11
14,140;0,07;0,11
14,150;0,07;0,11
14,160;0,08;0,11
14,170;0,08;0,12
14,180;0,08;0,12
14,190;0,08;0,12
14,200;0,09;0,12
14,210;0,09;0,12
14,220;0,09;0,12
14,230;0,09;0,12
14,240;0,09;0,12
14,250;0,10;0,12
14,260;0,10;0,12
14,270;0,10;0,12
14,280;0,10;0,12
14,290;0,10;0,12
14,300;0,10;0,12
14,310;0,10;0,12
14,320;0,10;0,12
14,330;0,10;0,12
14,340;0,10;0,12
14,350;0,10;0,12
14,360;0,10;0,12
14,370;0,10;0,12
14,380;0,10;0,12
14,390;0,10;0,12
14,400;0,10;0,12
14,410;0,10;0,11
14,420;0,10;0,11
14,430;0,10;0,11
14,440;0,10;0,11
14,450;0,09;0,10
14,460;0,09;0,10
14,470;0,09;0,10
14,480;0,09;0,10
14,490;0,09;0,09
14,500;0,08;0,09
14,510;0,08;0,09
14,520;0,08;0,09
14,530;0,08;0,08
14,540;0,07;0,08
14,550;0,07;0,08
14,560;0,07;0,07
14,570;0,06;0,07
14,580;0,06;0,07
14,590;0,06;0,07
14,600;0,06;0,06
14,610;0,05;0,06
14,620;0,05;0,05
14,630;0,05;0,05
14,640;0,04;0,05
14,650;0,04;0,04
14,660;0,03;0,04
14,670;0,03;0,03
14,680;0,03;0,03
14,690;0,02;0,03
14,700;0,02;0,02
14,710;0,02;0,02
14,720;0,01;0,01
14,730;0,01;0,01
14,740;0,01;0,01
14,750;0,00;0,00
14,760;-0,00;0,00
14,770;-0,01;-0,00
14,780;-0,01;-0,01
14,790;-0,02;-0,01
14,800;-0,02;-0,01
14,810;-0,03;-0,02
14,820;-0,03;-0,02
14,830;-0,03;-0,03
14,840;-0,04;-0,03
14,850;-0,04;-0,03
14,860;-0,05;-0,04
14,870;-0,05;-0,04
14,880;-0,05;-0,05
14,890;-0,06;-0,05
14,900;-0,06;-0,05
14,910;-0,07;-0,06
14,920;-0,07;-0,06
14,930;-0,08;-0,06
14,940;-0,08;-0,07
14,950;-0,09;-0,07
14,960;-0,09;-0,07
14,970;-0,09;-0,08
14,980;-0,09;-0,08
14,990;-0,10;-0,08
15,000;-0,10;-0,09
15,010;-0,11;-0,09
15,020;-0,11;-0,09
15,030;-0,11;-0,09
15,040;-0,11;-0,10
15,050;-0,12;-0,10
15,060;-0,12;-0,10
15,070;-0,12;-0,11
15,080;-0,12;-0,11
15,090;-0,12;-0,11
15,100;-0,13;-0,11
15,110;-0,13;-0,11
15,120;-0,13;-0,11
15,130;-0,13;-0,12
15,140;-0,13;-0,12
15,150;-0,13;-0,12
15,160;-0,13;-0,12
15,170;-0,14;-0,12
15,180;-0,14;-0,12
15,190;-0,14;-0,12
15,200;-0,14;-0,12
15,210;-0,14;-0,12
15,220;-0,14;-0,12
15,230;-0,14;-0,12
15,240;-0,14;-0,12
15,250;-0,14;-0,12
15,260;-0,14;-0,12
15,270;-0,14;-0,12
15,280;-0,14;-0,11
15,290;-0,14;-0,11
15,300;-0,14;-0,11
15,310;-0,14;-0,11
15,320;-0,14;-0,11
15,330;-0,14;-0,11
15,340;-0,14;-0,11
15,350;-0,14;-0,11
15,360;-0,14;-0,11
15,370;-0,14;-0,10
15,380;-0,14;-0,10
15,390;-0,14;-0,10
15,400;-0,13;-0,10
15,410;-0,13;-0,10
15,420;-0,13;-0,10
15,430;-0,13;-0,09
15,440;-0,13;-0,09
15,450;-0,13;-0,09
15,460;-0,13;-0,09
15,470;-0,13;-0,08
15,480;-0,13;-0,08
15,490;-0,12;-0,08
15,500;-0,12;-0,08
15,510;-0,12;-0,07
15,520;-0,12;-0,07
15,530;-0,12;-0,07
15,540;-0,11;-0,07
15,550;-0,11;-0,06
15,560;-0,11;-0,06
15,570;-0,11;-0,06
15,580;-0,10;-0,05
15,590;-0,10;-0,05
15,600;-0,10;-0,04
15,610;-0,09;-0,04
15,620;-0,09;-0,04
15,630;-0,09;-0,03
15,640;-0,08;-0,03
15,650;-0,08;-0,03
15,660;-0,07;-0,02
15,670;-0,07;-0,02
15,680;-0,07;-0,01
15,690;-0,06;-0,01
15,700;-0,06;-0,01
15,710;-0,06;-0,00
15,720;-0,05;0,00
15,730;-0,05;0,00
15,740;-0,05;0,01
15,750;-0,04;0,01
15,760;-0,04;0,01
15,770;-0,03;0,02
15,780;-0,03;0,02
15,790;-0,02;0,02
15,800;-0,02;0,03
15,810;-0,02;0,03
15,820;-0,01;0,03
15,830;-0,00;0,04
15,840;0,00;0,04
15,850;0,01;0,05
15,860;0,01;0,05
15,870;0,02;0,05
15,880;0,02;0,05
15,890;0,03;0,06
15,900;0,03;0,06
15,910;0,03;0,06
15,920;0,04;0,06
15,930;0,04;0,07
15,940;0,04;0,07
15,950;0,05;0,07
15,960;0,05;0,07
15,970;0,05;0,08
15,980;0,06;0,08
15,990;0,06;0,08
16,000;0,06;0,08
16,010;0,07;0,09
16,020;0,07;0,09
16,030;0,07;0,09
16,040;0,08;0,09
16,050;0,08;0,10
16,060;0,08;0,10
16,070;0,09;0,10
16,080;0,09;0,10
16,090;0,09;0,11
16,100;0,09;0,11
16,110;0,10;0,11
16,120;0,10;0,11
16,130;0,10;0,11
16,140;0,10;0,12
16,150;0,10;0,12
16,160;0,10;0,12
16,170;0,11;0,12
16,180;0,11;0,12
16,190;0,11;0,12
16,200;0,11;0,12
16,210;0,11;0,12
16,220;0,11;0,13
16,230;0,11;0,13
16,240;0,11;0,13
16,250;0,11;0,13
16,260;0,11;0,13
16,270;0,11;0,13
16,280;0,11;0,13
16,290;0,11;0,13
16,300;0,11;0,13
16,310;0,11;0,13
16,320;0,11;0,13
16,330;0,11;0,13
16,340;0,11;0,12
16,350;0,11;0,12
16,360;0,11;0,12
16,370;0,11;0,12
16,380;0,11;0,12
16,390;0,10;0,12
16,400;0,10;0,11
16,410;0,10;0,11
16,420;0,10;0,11
16,430;0,10;0,11
16,440;0,09;0,11
16,450;0,09;0,10
16,460;0,09;0,10
16,470;0,09;0,10
16,480;0,08;0,10
16,490;0,08;0,09
16,500;0,08;0,09
16,510;0,07;0,08
16,520;0,07;0,08
16,530;0,07;0,08
16,540;0,06;0,08
16,550;0,06;0,07
16,560;0,06;0,07
16,570;0,05;0,07
16,580;0,05;0,06
16,590;0,05;0,06
16,600;0,04;0,06
16,610;0,04;0,05
16,620;0,04;0,05
16,630;0,03;0,05
16,640;0,03;0,04
16,650;0,02;0,04
16,660;0,02;0,03
16,670;0,02;0,03
16,680;0,01;0,03
16,690;0,01;0,02
16,700;0,00;0,02
16,710;-0,00;0,01
16,720;-0,01;0,01
16,730;-0,01;0,01
16,740;-0,01;0,00
16,750;-0,02;-0,00
16,760;-0,02;-0,01
16,770;-0,02;-0,01
16,780;-0,03;-0,01
16,790;-0,03;-0,02
16,800;-0,04;-0,02
16,810;-0,04;-0,02
16,820;-0,04;-0,03
16,830;-0,05;-0,03
16,840;-0,05;-0,03
16,850;-0,06;-0,04
16,860;-0,06;-0,04
16,870;-0,06;-0,04
16,880;-0,07;-0,05
16,890;-0,07;-0,05
16,900;-0,07;-0,05
16,910;-0,08;-0,06
16,920;-0,08;-0,06
16,930;-0,08;-0,06
16,940;-0,09;-0,06
16,950;-0,09;-0,07
16,960;-0,09;-0,07
16,970;-0,09;-0,07
16,980;-0,10;-0,07
16,990;-0,10;-0,08
17,000;-0,10;-0,08
17,010;-0,10;-0,08
17,020;-0,11;-0,08
17,030;-0,11;-0,08
17,040;-0,11;-0,09
17,050;-0,12;-0,09
17,060;-0,12;-0,09
17,070;-0,12;-0,09
17,080;-0,12;-0,09
17,090;-0,12;-0,09
17,100;-0,13;-0,09
17,110;-0,13;-0,10
17,120;-0,13;-0,10
17,130;-0,13;-0,10
17,140;-0,13;-0,10
17,150;-0,14;-0,10
17,160;-0,14;-0,10
17,170;-0,14;-0,10
17,180;-0,14;-0,10
17,190;-0,14;-0,10
17,200;-0,14;-0,10
17,210;-0,14;-0,10
17,220;-0,14;-0,10
17,230;-0,14;-0,10
17,240;-0,14;-0,10
17,250;-0,14;-0,10
17,260;-0,14;-0,10
17,270;-0,14;-0,10
17,280;-0,14;-0,10
17,290;-0,14;-0,10
17,300;-0,14;-0,09
17,310;-0,14;-0,09
17,320;-0,14;-0,09
17,330;-0,14;-0,09
17,340;-0,14;-0,09
17,350;-0,13;-0,09
17,360;-0,13;-0,09
17,370;-0,13;-0,08
17,380;-0,13;-0,08
17,390;-0,13;-0,08
17,400;-0,12;-0,08
17,410;-0,12;-0,07
17,420;-0,12;-0,07
17,430;-0,11;-0,07
17,440;-0,11;-0,07
17,450;-0,11;-0,06
17,460;-0,11;-0,06
17,470;-0,11;-0,06
17,480;-0,10;-0,05
17,490;-0,10;-0,05
17,500;-0,10;-0,05
17,510;-0,09;-0,04
17,520;-0,09;-0,04
17,530;-0,09;-0,04
17,540;-0,08;-0,03
17,550;-0,08;-0,03
17,560;-0,08;-0,03
17,570;-0,07;-0,03
17,580;-0,07;-0,02
17,590;-0,07;-0,02
17,600;-0,06;-0,02
17,610;-0,06;-0,01
17,620;-0,06;-0,01
17,630;-0,05;-0,01
17,640;-0,05;-0,00
17,650;-0,05;0,00
17,660;-0,05;0,00
17,670;-0,04;0,01
17,680;-0,04;0,01
17,690;-0,04;0,01
17,700;-0,03;0,02
17,710;-0,03;0,02
17,720;-0,03;0,02
17,730;-0,02;0,02
17,740;-0,02;0,03
17,750;-0,02;0,03
17,760;-0,01;0,03
17,770;-0,01;0,04
17,780;-0,00;0,04
17,790;-0,00;0,04
17,800;0,00;0,05
17,810;0,01;0,05
17,820;0,01;0,05
17,830;0,01;0,06
17,840;0,02;0,06
17,850;0,02;0,06
17,860;0,03;0,06
17,870;0,03;0,07
17,880;0,03;0,07
17,890;0,04;0,07
17,900;0,04;0,08
17,910;0,05;0,08
17,920;0,05;0,08
17,930;0,05;0,08
17,940;0,06;0,09
17,950;0,06;0,09
17,960;0,07;0,09
17,970;0,07;0,09
17,980;0,07;0,10
17,990;0,08;0,10
18,000;0,08;0,10
18,010;0,08;0,10
18,020;0,09;0,11
18,030;0,09;0,11
18,040;0,09;0,11
18,050;0,10;0,12
18,060;0,10;0,12
18,070;0,10;0,12
18,080;0,11;0,12
18,090;0,11;0,12
18,100;0,11;0,12
18,110;0,11;0,12
18,120;0,11;0,12
18,130;0,12;0,13
18,140;0,12;0,13
18,150;0,12;0,13
18,160;0,12;0,13
18,170;0,12;0,13
18,180;0,12;0,13
18,190;0,12;0,13
18,200;0,12;0,13
18,210;0,12;0,13
18,220;0,12;0,13
18,230;0,12;0,13
18,240;0,12;0,13
18,250;0,12;0,13
18,260;0,12;0,13
18,270;0,12;0,12
18,280;0,12;0,12
18,290;0,12;0,12
18,300;0,12;0,12
18,310;0,12;0,12
18,320;0,11;0,12
18,330;0,11;0,12
18,340;0,11;0,11
18,350;0,11;0,11
18,360;0,11;0,11
18,370;0,10;0,11
18,380;0,10;0,11
18,390;0,10;0,11
18,400;0,10;0,10
18,410;0,09;0,10
18,420;0,09;0,10
18,430;0,09;0,10
18,440;0,08;0,10
18,450;0,08;0,09
18,460;0,08;0,09
18,470;0,07;0,09
18,480;0,07;0,08
18,490;0,06;0,08
18,500;0,06;0,08
18,510;0,05;0,07
18,520;0,05;0,07
18,530;0,04;0,07
18,540;0,04;0,06
18,550;0,04;0,06
18,560;0,03;0,06
18,570;0,03;0,05
18,580;0,02;0,05
18,590;0,02;0,05
18,600;0,01;0,05
18,610;0,01;0,04
18,620;0,00;0,04
18,630;-0,00;0,04
18,640;-0,01;0,03
18,650;-0,01;0,03
18,660;-0,02;0,03
18,670;-0,02;0,02
18,680;-0,03;0,02
18,690;-0,03;0,01
18,700;-0,04;0,01
18,710;-0,04;0,01
18,720;-0,04;0,00
18,730;-0,05;-0,00
18,740;-0,05;-0,01
18,750;-0,06;-0,01
18,760;-0,06;-0,01
18,770;-0,06;-0,02
18,780;-0,07;-0,02
18,790;-0,07;-0,02
18,800;-0,07;-0,02
18,810;-0,08;-0,03
18,820;-0,08;-0,03
18,830;-0,08;-0,03
18,840;-0,09;-0,04
18,850;-0,09;-0,04
18,860;-0,09;-0,04
18,870;-0,10;-0,04
18,880;-0,10;-0,05
18,890;-0,10;-0,05
18,900;-0,11;-0,05
18,910;-0,11;-0,06
18,920;-0,11;-0,06
18,930;-0,11;-0,06
18,940;-0,11;-0,06
18,950;-0,12;-0,06
18,960;-0,12;-0,07
18,970;-0,12;-0,07
18,980;-0,12;-0,07
18,990;-0,12;-0,07
19,000;-0,13;-0,08
19,010;-0,13;-0,08
19,020;-0,13;-0,08
19,030;-0,13;-0,08
19,040;-0,13;-0,08
19,050;-0,14;-0,08
19,060;-0,14;-0,08
19,070;-0,14;-0,08
19,080;-0,14;-0,08
19,090;-0,14;-0,08
19,100;-0,14;-0,09
19,110;-0,14;-0,09
19,120;-0,15;-0,09
19,130;-0,15;-0,09
19,140;-0,15;-0,09
19,150;-0,15;-0,09
19,160;-0,15;-0,09
19,170;-0,15;-0,09
19,180;-0,15;-0,09
19,190;-0,15;-0,09
19,200;-0,15;-0,09
19,210;-0,15;-0,09
19,220;-0,15;-0,09
19,230;-0,15;-0,09
19,240;-0,15;-0,09
19,250;-0,15;-0,09
19,260;-0,15;-0,09
19,270;-0,15;-0,08
19,280;-0,15;-0,08
19,290;-0,15;-0,08
19,300;-0,15;-0,08
19,310;-0,14;-0,08
19,320;-0,14;-0,08
19,330;-0,14;-0,08
19,340;-0,14;-0,08
19,350;-0,14;-0,08
19,360;-0,13;-0,07
19,370;-0,13;-0,07
19,380;-0,13;-0,07
19,390;-0,13;-0,07
19,400;-0,12;-0,07
19,410;-0,12;-0,07
19,420;-0,12;-0,06
19,430;-0,11;-0,06
19,440;-0,11;-0,06
19,450;-0,11;-0,06
19,460;-0,10;-0,05
19,470;-0,10;-0,05
19,480;-0,10;-0,05
19,490;-0,10;-0,04
19,500;-0,09;-0,04
19,510;-0,09;-0,04
19,520;-0,08;-0,03
19,530;-0,08;-0,03
19,540;-0,08;-0,03
19,550;-0,07;-0,03
19,560;-0,07;-0,02
19,570;-0,06;-0,02
19,580;-0,06;-0,02
19,590;-0,06;-0,02
19,600;-0,05;-0,01
19,610;-0,05;-0,01
19,620;-0,04;-0,01
19,630;-0,04;-0,00
19,640;-0,04;0,00
19,650;-0,03;0,00
19,660;-0,03;0,01
19,670;-0,02;0,01
19,680;-0,02;0,02
19,690;-0,01;0,02
19,700;-0,01;0,02
19,710;-0,01;0,03
19,720;-0,00;0,03
19,730;0,00;0,04
19,740;0,01;0,04
19,750;0,01;0,04
19,760;0,02;0,04
19,770;0,02;0,05
19,780;0,02;0,05
19,790;0,03;0,05
19,800;0,03;0,06
19,810;0,04;0,06
19,820;0,04;0,06
19,830;0,04;0,07
19,840;0,05;0,07
19,850;0,05;0,07
19,860;0,06;0,08
19,870;0,06;0,08
19,880;0,06;0,08
19,890;0,06;0,08
19,900;0,07;0,09
19,910;0,07;0,09
19,920;0,07;0,09
19,930;0,08;0,09
19,940;0,08;0,10
19,950;0,08;0,10
19,960;0,09;0,10
19,970;0,09;0,10
19,980;0,09;0,10
19,990;0,09;0,11
20,000;0,10;0,11
20,010;0,10;0,11
20,020;0,10;0,11
20,030;0,10;0,11
20,040;0,10;0,11
20,050;0,11;0,12
20,060;0,11;0,12
20,070;0,11;0,12
20,080;0,11;0,12
20,090;0,11;0,12
20,100;0,11;0,12
20,110;0,11;0,12
20,120;0,11;0,12
20,130;0,12;0,13
20,140;0,12;0,13
20,150;0,12;0,13
20,160;0,12;0,13
20,170;0,12;0,13
20,180;0,12;0,13
20,190;0,12;0,13
20,200;0,12;0,13
20,210;0,12;0,13
20,220;0,12;0,13
20,230;0,11;0,13
20,240;0,11;0,13
20,250;0,11;0,13
20,260;0,11;0,13
20,270;0,11;0,13
20,280;0,11;0,12
20,290;0,11;0,12
20,300;0,11;0,12
20,310;0,11;0,12
20,320;0,10;0,12
20,330;0,10;0,11
20,340;0,10;0,11
20,350;0,09;0,11
20,360;0,09;0,11
20,370;0,09;0,10
20,380;0,09;0,10
20,390;0,08;0,10
20,400;0,08;0,10
20,410;0,08;0,09
20,420;0,07;0,09
20,430;0,07;0,09
20,440;0,07;0,09
20,450;0,06;0,08
20,460;0,06;0,08
20,470;0,05;0,08
20,480;0,05;0,07
20,490;0,05;0,07
20,500;0,04;0,06
20,510;0,04;0,06
20,520;0,03;0,06
20,530;0,03;0,05
20,540;0,03;0,05
20,550;0,02;0,05
20,560;0,02;0,04
20,570;0,01;0,04
20,580;0,01;0,04
20,590;0,00;0,03
20,600;-0,00;0,03
20,610;-0,01;0,03
20,620;-0,01;0,02
20,630;-0,01;0,02
20,640;-0,02;0,02
20,650;-0,02;0,01
20,660;-0,03;0,01
20,670;-0,03;0,01
20,680;-0,04;0,00
20,690;-0,04;-0,00
20,700;-0,05;-0,00
20,710;-0,05;-0,01
20,720;-0,06;-0,01
20,730;-0,06;-0,01
20,740;-0,06;-0,02
20,750;-0,07;-0,02
20,760;-0,07;-0,02
20,770;-0,08;-0,03
20,780;-0,08;-0,03
20,790;-0,08;-0,03
20,800;-0,09;-0,04
20,810;-0,09;-0,04
20,820;-0,09;-0,04
20,830;-0,10;-0,05
20,840;-0,10;-0,05
20,850;-0,10;-0,05
20,860;-0,11;-0,05
20,870;-0,11;-0,06
20,880;-0,11;-0,06
20,890;-0,12;-0,06
20,900;-0,12;-0,06
20,910;-0,12;-0,07
20,920;-0,12;-0,07
20,930;-0,13;-0,07
20,940;-0,13;-0,08
20,950;-0,13;-0,08
20,960;-0,13;-0,08
20,970;-0,13;-0,08
20,980;-0,13;-0,09
20,990;-0,14;-0,09
21,000;-0,14;-0,09
21,010;-0,14;-0,09
21,020;-0,14;-0,09
21,030;-0,14;-0,09
21,040;-0,14;-0,09
21,050;-0,14;-0,10
21,060;-0,15;-0,10
21,070;-0,15;-0,10
21,080;-0,15;-0,10
21,090;-0,15;-0,10
21,100;-0,15;-0,10
21,110;-0,15;-0,10
21,120;-0,15;-0,10
21,130;-0,15;-0,10
21,140;-0,15;-0,10
21,150;-0,15;-0,10
21,160;-0,15;-0,10
21,170;-0,14;-0,10
21,180;-0,14;-0,10
21,190;-0,14;-0,10
21,200;-0,14;-0,10
21,210;-0,14;-0,10
21,220;-0,14;-0,10
21,230;-0,14;-0,10
21,240;-0,14;-0,09
21,250;-0,14;-0,09
21,260;-0,14;-0,09
21,270;-0,14;-0,09
21,280;-0,13;-0,09
21,290;-0,13;-0,09
21,300;-0,13;-0,09
21,310;-0,13;-0,08
21,320;-0,12;-0,08
21,330;-0,12;-0,08
21,340;-0,12;-0,08
21,350;-0,11;-0,08
21,360;-0,11;-0,07
21,370;-0,11;-0,07
21,380;-0,11;-0,07
21,390;-0,10;-0,07
21,400;-0,10;-0,07
